n	replication	root_seed	truth	method	estimate	se	z	covered	coefficient_x	coefficient_y	error
160	59	2026090701	0.19347511885804566	direct_only_ablation	0.3149901263145555	0.13623243659827422	0.891968245527579	1	-0.2248557038375755	-0.07479955375556721	
160	59	2026090701	0.19347511885804566	oracle_fixed_reference	0.3265403665635786	0.13336074707445394	0.9977842103062302	1	-0.2248557038375755	-0.07479955375556721	
160	60	2026090701	0.19347511885804566	complete_kde	0.12492968719000341	0.08426601728837213	-0.813440979813589	1	-0.2703236931430179	-0.12020931855855409	
160	60	2026090701	0.19347511885804566	direct_only_ablation	0.12492968719000346	0.08291317379005302	-0.8267133983027618	1	-0.2703236931430179	-0.12020931855855409	
160	60	2026090701	0.19347511885804566	oracle_fixed_reference	0.10325079265945232	0.08473161870082845	-1.0648247676839342	1	-0.2703236931430179	-0.12020931855855409	
160	61	2026090701	0.19347511885804566	complete_kde	0.15296163633569707	0.11514414017226066	-0.35185014592786623	1	-0.3117844836903975	-0.3955758967854547	
160	61	2026090701	0.19347511885804566	direct_only_ablation	0.1529616363356973	0.11203898605112453	-0.361601652694908	1	-0.3117844836903975	-0.3955758967854547	
160	61	2026090701	0.19347511885804566	oracle_fixed_reference	0.11891342079106247	0.11676327623897509	-0.6385714795667476	1	-0.3117844836903975	-0.3955758967854547	
160	62	2026090701	0.19347511885804566	complete_kde	-0.017300033209604947	0.10192284810041058	-2.0679872668001074	0	-0.11986070744957375	-0.030788510620350595	
160	62	2026090701	0.19347511885804566	direct_only_ablation	-0.01730003320960487	0.10192118929508108	-2.0680209240633634	0	-0.11986070744957375	-0.030788510620350595	
160	62	2026090701	0.19347511885804566	oracle_fixed_reference	-0.01811538846000165	0.10201928812197684	-2.074024541957834	0	-0.11986070744957375	-0.030788510620350595	
160	63	2026090701	0.19347511885804566	complete_kde	0.13773809211328142	0.13802357930894213	-0.4038224991978107	1	-0.18294218757375907	-0.21027422566559167	
160	63	2026090701	0.19347511885804566	direct_only_ablation	0.13773809211328136	0.13812743924696638	-0.4035188594578135	1	-0.18294218757375907	-0.21027422566559167	
160	63	2026090701	0.19347511885804566	oracle_fixed_reference	0.11952943941225898	0.13659425334193723	-0.5413527848838414	1	-0.18294218757375907	-0.21027422566559167	
160	64	2026090701	0.19347511885804566	complete_kde	-0.038250700467393206	0.054350709615746354	-4.263528865836626	0	-0.08224202518666537	-0.24631284245868315	
160	64	2026090701	0.19347511885804566	direct_only_ablation	-0.03825070046739331	0.05068287578275713	-4.572073224863744	0	-0.08224202518666537	-0.24631284245868315	
160	64	2026090701	0.19347511885804566	oracle_fixed_reference	-0.018024718394194863	0.051442140311133366	-4.111412083032374	0	-0.08224202518666537	-0.24631284245868315	
160	65	2026090701	0.19347511885804566	complete_kde	0.22420959084506473	0.07978056028672476	0.3852376052081097	1	-0.061259759119835416	-0.13079883582735244	
160	65	2026090701	0.19347511885804566	direct_only_ablation	0.2242095908450645	0.07965771271074588	0.38583171598991617	1	-0.061259759119835416	-0.13079883582735244	
160	65	2026090701	0.19347511885804566	oracle_fixed_reference	0.22115810831634733	0.07885628808348098	0.3510562078320901	1	-0.061259759119835416	-0.13079883582735244	
160	66	2026090701	0.19347511885804566	complete_kde	0.1487436685312399	0.11733301557198421	-0.3812349841069486	1	-0.22302980049006305	-0.15224952588941534	
160	66	2026090701	0.19347511885804566	direct_only_ablation	0.1487436685312399	0.11657466292923935	-0.38371503037463367	1	-0.22302980049006305	-0.15224952588941534	
160	66	2026090701	0.19347511885804566	oracle_fixed_reference	0.14940404083575282	0.11658627827757916	-0.378012564371979	1	-0.22302980049006305	-0.15224952588941534	
160	67	2026090701	0.19347511885804566	complete_kde	0.1896624671894888	0.12692514633308444	-0.030038583989901353	1	-0.37424491328145976	-0.18461558258295213	
160	67	2026090701	0.19347511885804566	direct_only_ablation	0.18966246718948856	0.12593689884034986	-0.0302743016833406	1	-0.37424491328145976	-0.18461558258295213	
160	67	2026090701	0.19347511885804566	oracle_fixed_reference	0.17212302214112393	0.12730207009162808	-0.16772780443831867	1	-0.37424491328145976	-0.18461558258295213	
160	68	2026090701	0.19347511885804566	complete_kde	0.1740152546328864	0.1273311618891956	-0.15282876505983173	1	-0.24491624827049174	-0.21730696680907424	
160	68	2026090701	0.19347511885804566	direct_only_ablation	0.17401525463288636	0.12728128810549003	-0.15288864934357888	1	-0.24491624827049174	-0.21730696680907424	
160	68	2026090701	0.19347511885804566	oracle_fixed_reference	0.14739613723630854	0.12678090846011822	-0.36345363179214246	1	-0.24491624827049174	-0.21730696680907424	
160	69	2026090701	0.19347511885804566	complete_kde	0.11106636583166098	0.08113092192923492	-1.0157502351355545	1	-0.16018502772228907	-0.4364651162739809	
160	69	2026090701	0.19347511885804566	direct_only_ablation	0.1110663658316609	0.07883412107941905	-1.0453437153610754	1	-0.16018502772228907	-0.4364651162739809	
160	69	2026090701	0.19347511885804566	oracle_fixed_reference	0.11153585752106887	0.08397280009529806	-0.9757833637080879	1	-0.16018502772228907	-0.4364651162739809	
160	70	2026090701	0.19347511885804566	complete_kde	0.12830378111673998	0.09195949231863886	-0.70869614542333	1	-0.16312364888719338	-0.29169525942785185	
160	70	2026090701	0.19347511885804566	direct_only_ablation	0.12830378111673996	0.09118737100161936	-0.7146969698265383	1	-0.16312364888719338	-0.29169525942785185	
160	70	2026090701	0.19347511885804566	oracle_fixed_reference	0.13675514228670457	0.09053658138718798	-0.6264868377211297	1	-0.16312364888719338	-0.29169525942785185	
160	71	2026090701	0.19347511885804566	complete_kde	0.19446053420210543	0.08011975837295335	0.012299280028687961	1	-0.40455446640409687	-0.037119571608388746	
160	71	2026090701	0.19347511885804566	direct_only_ablation	0.19446053420210546	0.07821683813137631	0.012598506505781436	1	-0.40455446640409687	-0.037119571608388746	
160	71	2026090701	0.19347511885804566	oracle_fixed_reference	0.21117014112846844	0.07872735985554741	0.22476331357853757	1	-0.40455446640409687	-0.037119571608388746	
160	72	2026090701	0.19347511885804566	complete_kde	0.08990106307721235	0.07952247506851841	-1.3024501022081054	1	-0.08856226511004381	-0.13591335262140875	
160	72	2026090701	0.19347511885804566	direct_only_ablation	0.08990106307721231	0.07956667360603767	-1.3017266034478783	1	-0.08856226511004381	-0.13591335262140875	
160	72	2026090701	0.19347511885804566	oracle_fixed_reference	0.07530955402668464	0.076916320247461	-1.536287285340612	1	-0.08856226511004381	-0.13591335262140875	
160	73	2026090701	0.19347511885804566	complete_kde	0.17250702672718451	0.12252587928065274	-0.1711319457894483	1	-0.20606175665972373	-0.1368176341127081	
160	73	2026090701	0.19347511885804566	direct_only_ablation	0.1725070267271843	0.12213860138577039	-0.1716745721087341	1	-0.20606175665972373	-0.1368176341127081	
160	73	2026090701	0.19347511885804566	oracle_fixed_reference	0.20989177981224844	0.11561649876519192	0.14199237245147622	1	-0.20606175665972373	-0.1368176341127081	
160	74	2026090701	0.19347511885804566	complete_kde	0.22834344533802073	0.09738481030015401	0.358046869655605	1	-0.2933686115525277	-0.22555281100230112	
160	74	2026090701	0.19347511885804566	direct_only_ablation	0.2283434453380209	0.09586835754115625	0.36371048147983837	1	-0.2933686115525277	-0.22555281100230112	
160	74	2026090701	0.19347511885804566	oracle_fixed_reference	0.2138627259047771	0.09667890079915355	0.21087959087459884	1	-0.2933686115525277	-0.22555281100230112	
160	75	2026090701	0.19347511885804566	complete_kde	0.24537870005249932	0.1166792596524365	0.4448398228533823	1	-0.13811554065799864	0.13186546010668995	
160	75	2026090701	0.19347511885804566	direct_only_ablation	0.24537870005249943	0.1154449647837537	0.4495958857250917	1	-0.13811554065799864	0.13186546010668995	
160	75	2026090701	0.19347511885804566	oracle_fixed_reference	0.25274419098883766	0.11448343146110743	0.517708731948055	1	-0.13811554065799864	0.13186546010668995	
160	76	2026090701	0.19347511885804566	complete_kde	0.24953540898460905	0.07620671426663372	0.7356345259870202	1	-0.11840983352627141	-0.19293420456041244	
160	76	2026090701	0.19347511885804566	direct_only_ablation	0.24953540898460888	0.07499250910304854	0.7475451988081873	1	-0.11840983352627141	-0.19293420456041244	
160	76	2026090701	0.19347511885804566	oracle_fixed_reference	0.25790508235892995	0.07548114711740586	0.85359014749296	1	-0.11840983352627141	-0.19293420456041244	
160	77	2026090701	0.19347511885804566	complete_kde	0.3150620449622366	0.1261536462983658	0.9638003313564626	1	-0.19970084517238126	-0.08724217444061005	
160	77	2026090701	0.19347511885804566	direct_only_ablation	0.3150620449622367	0.1260950698254347	0.9642480572199635	1	-0.19970084517238126	-0.08724217444061005	
160	77	2026090701	0.19347511885804566	oracle_fixed_reference	0.3091990734015721	0.12765939252410793	0.9065056025679619	1	-0.19970084517238126	-0.08724217444061005	
160	78	2026090701	0.19347511885804566	complete_kde	0.19332179720730328	0.07471584606870893	-0.0020520633682096483	1	-0.2516916988964957	-0.1753450320321227	
160	78	2026090701	0.19347511885804566	direct_only_ablation	0.19332179720730333	0.07356454565204262	-0.002084178586075122	1	-0.2516916988964957	-0.1753450320321227	
160	78	2026090701	0.19347511885804566	oracle_fixed_reference	0.20309975096823438	0.07367903708816072	0.13062917880797426	1	-0.2516916988964957	-0.1753450320321227	
160	79	2026090701	0.19347511885804566	complete_kde	0.26403075985187646	0.16086761260000812	0.4385944433032957	1	-0.09940275946752677	-0.16187868555742055	
160	79	2026090701	0.19347511885804566	direct_only_ablation	0.26403075985187646	0.16136938744602988	0.43723064275390017	1	-0.09940275946752677	-0.16187868555742055	
160	79	2026090701	0.19347511885804566	oracle_fixed_reference	0.28343959524965257	0.15299885873468227	0.5880074997658362	1	-0.09940275946752677	-0.16187868555742055	
160	80	2026090701	0.19347511885804566	complete_kde	0.1517771896721153	0.12639526130996573	-0.32990104813876175	1	-0.19378646244395456	-0.23478764950939013	
160	80	2026090701	0.19347511885804566	direct_only_ablation	0.1517771896721155	0.12710751778253307	-0.3280524229673866	1	-0.19378646244395456	-0.23478764950939013	
160	80	2026090701	0.19347511885804566	oracle_fixed_reference	0.11589475603785099	0.12815150391024724	-0.6053800420050413	1	-0.19378646244395456	-0.23478764950939013	
160	81	2026090701	0.19347511885804566	complete_kde	0.04540744493581837	0.0866406247411757	-1.7089866833780871	1	-0.2743097764911365	-0.541710273077904	
160	81	2026090701	0.19347511885804566	direct_only_ablation	0.04540744493581877	0.07904903334498711	-1.8731117593307873	1	-0.2743097764911365	-0.541710273077904	
160	81	2026090701	0.19347511885804566	oracle_fixed_reference	0.08564027579646637	0.07432875369116587	-1.450782338011887	1	-0.2743097764911365	-0.541710273077904	
160	82	2026090701	0.19347511885804566	complete_kde	0.14828349942406793	0.12079517844078877	-0.3741177422584768	1	-0.16013807515308576	-0.09718272001961167	
160	82	2026090701	0.19347511885804566	direct_only_ablation	0.14828349942406763	0.12106701156862647	-0.3732777314682564	1	-0.16013807515308576	-0.09718272001961167	
160	82	2026090701	0.19347511885804566	oracle_fixed_reference	0.14997709129298437	0.12101503219000066	-0.3594431764209826	1	-0.16013807515308576	-0.09718272001961167	
160	83	2026090701	0.19347511885804566	complete_kde	-0.0014056411855395007	0.08458592469676586	-2.3039384004161207	0	-0.28843853484870124	-0.29658424668467837	
160	83	2026090701	0.19347511885804566	direct_only_ablation	-0.001405641185539517	0.08119627362880691	-2.400119504676938	0	-0.28843853484870124	-0.29658424668467837	
160	83	2026090701	0.19347511885804566	oracle_fixed_reference	0.022853392191153545	0.0810612017926791	-2.104850691743649	0	-0.28843853484870124	-0.29658424668467837	
160	84	2026090701	0.19347511885804566	complete_kde	0.22396122348357836	0.13145991675661817	0.23190418324981873	1	-0.06148528043507537	-0.19200002643620845	
160	84	2026090701	0.19347511885804566	direct_only_ablation	0.22396122348357841	0.13178821008555827	0.2313264942724456	1	-0.06148528043507537	-0.19200002643620845	
160	84	2026090701	0.19347511885804566	oracle_fixed_reference	0.22775845977851084	0.1308576632690769	0.2619895546351751	1	-0.06148528043507537	-0.19200002643620845	
160	85	2026090701	0.19347511885804566	complete_kde	0.1537534453034609	0.09677086961304104	-0.4104713919945158	1	-0.07529364674271113	-0.05012006118000603	
160	85	2026090701	0.19347511885804566	direct_only_ablation	0.1537534453034609	0.09702491804624806	-0.40939662052227604	1	-0.07529364674271113	-0.05012006118000603	
160	85	2026090701	0.19347511885804566	oracle_fixed_reference	0.1493300731855917	0.09624535088168122	-0.45867198018451283	1	-0.07529364674271113	-0.05012006118000603	
160	86	2026090701	0.19347511885804566	complete_kde	0.029996184311237687	0.0820822338317647	-1.991648215640348	0	-0.24902193554322286	-0.3820349364601278	
160	86	2026090701	0.19347511885804566	direct_only_ablation	0.029996184311237524	0.07536887802827581	-2.1690509242485536	0	-0.24902193554322286	-0.3820349364601278	
160	86	2026090701	0.19347511885804566	oracle_fixed_reference	0.040835789948093865	0.07441888141106172	-2.051083354328184	0	-0.24902193554322286	-0.3820349364601278	
160	87	2026090701	0.19347511885804566	complete_kde	0.29313975164057837	0.12873282506675937	0.7741975112474054	1	-0.03619339877477867	-0.08550834997157028	
160	87	2026090701	0.19347511885804566	direct_only_ablation	0.29313975164057854	0.12896480806900915	0.7728048781277003	1	-0.03619339877477867	-0.08550834997157028	
160	87	2026090701	0.19347511885804566	oracle_fixed_reference	0.29804270053390075	0.12612924685374377	0.8290510272935266	1	-0.03619339877477867	-0.08550834997157028	
160	88	2026090701	0.19347511885804566	complete_kde	0.2708889898760783	0.09529977150243117	0.8123195868948935	1	-0.20153929376570406	0.040359479561094716	
160	88	2026090701	0.19347511885804566	direct_only_ablation	0.2708889898760783	0.09477381235899464	0.816827656196797	1	-0.20153929376570406	0.040359479561094716	
160	88	2026090701	0.19347511885804566	oracle_fixed_reference	0.2716564183693927	0.09655657544814071	0.809694204133588	1	-0.20153929376570406	0.040359479561094716	
160	89	2026090701	0.19347511885804566	complete_kde	0.26209621599108224	0.15497453838730904	0.4427894920489468	1	-0.06785364987876966	-0.019794564364562617	
160	89	2026090701	0.19347511885804566	direct_only_ablation	0.26209621599108235	0.15537437816473118	0.4416500194149331	1	-0.06785364987876966	-0.019794564364562617	
160	89	2026090701	0.19347511885804566	oracle_fixed_reference	0.26498612423199736	0.15403918432482808	0.46423905506506585	1	-0.06785364987876966	-0.019794564364562617	
160	90	2026090701	0.19347511885804566	complete_kde	0.13950584062799312	0.1280531110653387	-0.4214601096455586	1	-0.040773596299417195	-0.022901836845142895	
160	90	2026090701	0.19347511885804566	direct_only_ablation	0.1395058406279932	0.12821060019374636	-0.42094240373648045	1	-0.040773596299417195	-0.022901836845142895	
160	90	2026090701	0.19347511885804566	oracle_fixed_reference	0.1402907251319722	0.12826617143974828	-0.41464084511991767	1	-0.040773596299417195	-0.022901836845142895	
160	91	2026090701	0.19347511885804566	complete_kde	0.17968189320207076	0.13997446085474605	-0.09854101649506175	1	-0.19542807322406575	-0.06544160133528668	
160	91	2026090701	0.19347511885804566	direct_only_ablation	0.1796818932020709	0.1409033153101895	-0.09789142026651308	1	-0.19542807322406575	-0.06544160133528668	
160	91	2026090701	0.19347511885804566	oracle_fixed_reference	0.18269385283382975	0.1395645923414544	-0.0772492925557996	1	-0.19542807322406575	-0.06544160133528668	
160	92	2026090701	0.19347511885804566	complete_kde	0.21093289189299272	0.09836805019235563	0.17747401723231201	1	-0.32232688723888253	-0.25929252936938746	
160	92	2026090701	0.19347511885804566	direct_only_ablation	0.21093289189299277	0.09863431329318802	0.17699492653286203	1	-0.32232688723888253	-0.25929252936938746	
160	92	2026090701	0.19347511885804566	oracle_fixed_reference	0.1973810284914715	0.09786473729687309	0.03991130759976631	1	-0.32232688723888253	-0.25929252936938746	
160	93	2026090701	0.19347511885804566	complete_kde	0.09788983378833839	0.08506446831109524	-1.1236805092360729	1	-0.346768591446938	-0.4366980118741791	
