kind	scale_design	df_label	n	k_extremes	magnitude	repetition	matched_c_delta	matched_correlation	matched_p_value	independent_null_c_delta	independent_null_correlation	independent_null_p_value
l2	common_variance	t5	80	2	8.0	133	1.22454618	0.80720848	0.00333333	1.00103639	0.00428745	0.33
l2	common_variance	t5	80	2	8.0	134	1.22379174	0.84505263	0.00333333	1.04077359	0.14376714	0.09
l2	common_variance	t5	80	2	8.0	135	1.26025842	0.93306154	0.00333333	0.98282854	-0.05625607	0.71666667
l2	common_variance	t5	80	2	8.0	136	1.2388934	0.8844068	0.00333333	0.9866927	-0.04984966	0.63666667
l2	common_variance	t5	80	2	8.0	137	1.195312	0.82670017	0.00333333	0.97865872	-0.07178126	0.88
l2	common_variance	t5	80	2	8.0	138	1.21143849	0.87068886	0.00333333	0.97880103	-0.08211093	0.87666667
l2	common_variance	t5	80	2	8.0	139	1.2451722	0.87560322	0.00333333	1.13546223	0.44433416	0.02333333
l2	common_variance	t5	80	2	8.0	140	1.26859577	0.92308504	0.00333333	1.00980197	0.03364432	0.15
l2	common_variance	t5	80	2	8.0	141	1.25198134	0.89704297	0.00333333	0.99074137	-0.03652531	0.57666667
l2	common_variance	t5	80	2	8.0	142	1.30398215	0.96501282	0.00333333	1.00066962	0.00221776	0.29666667
l2	common_variance	t5	80	2	8.0	143	1.24037908	0.90478013	0.00333333	0.9846394	-0.05964718	0.75666667
l2	common_variance	t5	80	2	8.0	144	1.22685519	0.8494172	0.00333333	0.99818094	-0.00740879	0.40666667
l2	common_variance	t5	80	2	8.0	145	1.24111097	0.88858261	0.00333333	1.07173403	0.29494363	0.04333333
l2	common_variance	t5	80	2	8.0	146	1.23037601	0.85632585	0.00333333	0.97604956	-0.08564422	0.96333333
l2	common_variance	t5	80	2	8.0	147	1.21703048	0.85030593	0.00333333	0.97718892	-0.07769636	0.95333333
l2	common_variance	t5	80	2	8.0	148	1.23376876	0.83673022	0.00333333	0.99762059	-0.00834626	0.37333333
l2	common_variance	t5	80	2	8.0	149	1.23561897	0.85640807	0.00333333	1.00283311	0.01163534	0.25666667
l2	common_variance	t5	80	2	8.0	150	1.18488175	0.75982405	0.00333333	1.005619	0.01982302	0.20666667
l2	common_variance	t5	80	2	8.0	151	1.20013627	0.79431301	0.00333333	1.00090803	0.00385527	0.31666667
l2	common_variance	t5	80	2	8.0	152	1.19491036	0.83902407	0.00333333	0.98886304	-0.03877113	0.59333333
l2	common_variance	t5	80	2	8.0	153	1.23294328	0.88020924	0.00333333	1.03766151	0.1291619	0.07
l2	common_variance	t5	80	2	8.0	154	1.22870823	0.80785283	0.00333333	0.99458851	-0.02011353	0.43333333
l2	common_variance	t5	80	2	8.0	155	1.20772872	0.77641564	0.00666667	0.97442963	-0.09086456	0.97
l2	common_variance	t5	80	2	8.0	156	1.23271719	0.89749758	0.00333333	0.99957643	-0.00148785	0.33666667
l2	common_variance	t5	80	2	8.0	157	1.20017147	0.8427893	0.00333333	1.00153814	0.00594344	0.32333333
l2	common_variance	t5	80	2	8.0	158	1.23538586	0.88129586	0.00333333	1.16090168	0.57828472	0.00333333
l2	common_variance	t5	80	2	8.0	159	1.24236286	0.8884235	0.00333333	0.99028868	-0.03764459	0.56333333
l2	common_variance	t5	80	2	8.0	160	1.23842091	0.88573058	0.00333333	1.03268243	0.12090876	0.09
l2	common_variance	t5	80	2	8.0	161	1.2435823	0.8875104	0.00333333	0.99142356	-0.03261886	0.51666667
l2	common_variance	t5	80	2	8.0	162	1.2391828	0.88390277	0.00333333	0.98252754	-0.0700757	0.84
l2	common_variance	t5	80	2	8.0	163	1.21983942	0.85756581	0.00333333	0.97929604	-0.07768889	0.85
l2	common_variance	t5	80	2	8.0	164	1.26878552	0.89129688	0.00333333	0.98715059	-0.05220269	0.64666667
l2	common_variance	t5	80	2	8.0	165	1.20837831	0.73376899	0.00333333	1.00164082	0.00576132	0.24666667
l2	common_variance	t5	80	2	8.0	166	1.22866657	0.84102794	0.00333333	0.98384484	-0.05879379	0.76333333
l2	common_variance	t5	80	2	8.0	167	1.24467133	0.91332355	0.00333333	0.98928332	-0.04016014	0.57
l2	common_variance	t5	80	2	8.0	168	1.22664321	0.79025862	0.00333333	1.00391034	0.0126394	0.24
l2	common_variance	t5	80	2	8.0	169	1.238759	0.81226289	0.00333333	0.98518986	-0.05685427	0.67
l2	common_variance	t5	80	2	8.0	170	1.21130766	0.83275648	0.00333333	0.99064575	-0.03408865	0.54333333
l2	common_variance	t5	80	2	8.0	171	1.22972546	0.866564	0.00333333	0.98080716	-0.06948211	0.9
l2	common_variance	t5	80	2	8.0	172	1.22309415	0.86675006	0.00333333	0.9977402	-0.00826553	0.34333333
l2	common_variance	t5	80	2	8.0	173	1.21209626	0.85849776	0.00333333	0.97947023	-0.08091538	0.85333333
l2	common_variance	t5	80	2	8.0	174	1.23968504	0.82778775	0.00333333	0.99377593	-0.02443839	0.54
l2	common_variance	t5	80	2	8.0	175	1.22440977	0.86042853	0.00333333	0.98546337	-0.05574771	0.65333333
l2	common_variance	t5	80	2	8.0	176	1.23394314	0.81065807	0.00333333	0.99518963	-0.01808494	0.4
l2	common_variance	t5	80	2	8.0	177	1.24126147	0.86081112	0.00333333	0.9955499	-0.01649254	0.45333333
l2	common_variance	t5	80	2	8.0	178	1.20551838	0.82074389	0.00333333	0.99363617	-0.02365939	0.44666667
l2	common_variance	t5	80	2	8.0	179	1.22134791	0.80594388	0.00333333	0.98841877	-0.0429497	0.57
l2	common_variance	t5	80	2	8.0	180	1.23947256	0.8947678	0.00333333	0.99421018	-0.019048	0.41
l2	common_variance	t5	80	2	8.0	181	1.24509106	0.8456527	0.00333333	0.99131986	-0.03110052	0.46333333
l2	common_variance	t5	80	2	8.0	182	1.26162068	0.90854476	0.00333333	0.99412637	-0.01881239	0.42666667
l2	common_variance	t5	80	2	8.0	183	1.2315538	0.85683721	0.00333333	0.97963563	-0.08629156	0.87
l2	common_variance	t5	80	2	8.0	184	1.22905645	0.86612988	0.00333333	1.0067188	0.02627286	0.22
l2	common_variance	t5	80	2	8.0	185	1.24522186	0.86257133	0.00333333	1.11624911	0.44231724	0.01666667
l2	common_variance	t5	80	2	8.0	186	1.24340738	0.88106734	0.00333333	1.00365091	0.01429146	0.19666667
l2	common_variance	t5	80	2	8.0	187	1.24461817	0.90903055	0.00333333	0.99810786	-0.00734704	0.34
l2	common_variance	t5	80	2	8.0	188	1.21358465	0.798344	0.00333333	0.98450923	-0.05969329	0.74333333
l2	common_variance	t5	80	2	8.0	189	1.23752861	0.89718733	0.00333333	0.97720937	-0.0788297	0.95666667
l2	common_variance	t5	80	2	8.0	190	1.21370933	0.84146592	0.00333333	0.9785558	-0.0771852	0.86666667
l2	common_variance	t5	80	2	8.0	191	1.25502045	0.90523707	0.00333333	0.99342118	-0.0227566	0.41
l2	common_variance	t5	80	2	8.0	192	1.28343087	0.92743644	0.00333333	0.98355165	-0.05196621	0.73
l2	common_variance	t5	80	2	8.0	193	1.22338537	0.84332712	0.00333333	0.99290009	-0.02764023	0.42666667
l2	common_variance	t5	80	2	8.0	194	1.20631248	0.78937717	0.00333333	0.98565341	-0.05118196	0.70333333
l2	common_variance	t5	80	2	8.0	195	1.22272377	0.84338759	0.00333333	0.98553388	-0.05078846	0.64
l2	common_variance	t5	80	2	8.0	196	1.20785383	0.77083305	0.00333333	0.99339122	-0.02458235	0.45666667
l2	common_variance	t5	80	2	8.0	197	1.22745284	0.85654787	0.00333333	0.98389737	-0.06045781	0.78
l2	common_variance	t5	80	2	8.0	198	1.19657555	0.73520526	0.00333333	1.01036532	0.03502112	0.20333333
l2	common_variance	t5	80	2	8.0	199	1.20076709	0.78196565	0.00333333	0.99433609	-0.02131847	0.41666667
l2	common_variance	t5	80	2	8.0	200	1.25472829	0.90887609	0.00333333	0.97971515	-0.07183433	0.88666667
l2	common_variance	t5	80	2	8.0	201	1.23217	0.90088879	0.00333333	0.98327345	-0.06300583	0.78333333
l2	common_variance	t5	80	2	8.0	202	1.27971976	0.94259192	0.00333333	0.9890628	-0.03786993	0.59
l2	common_variance	t5	80	2	8.0	203	1.25463595	0.88392259	0.00333333	0.97579979	-0.08222561	0.96333333
l2	common_variance	t5	80	2	8.0	204	1.23286414	0.85199182	0.00333333	1.00510039	0.01752899	0.16
l2	common_variance	t5	80	2	8.0	205	1.16289229	0.60721519	0.00333333	1.00347578	0.01246273	0.24
l2	common_variance	t5	80	2	8.0	206	1.2144206	0.82378903	0.00333333	0.98406592	-0.05931352	0.77666667
l2	common_variance	t5	80	2	8.0	207	1.22028102	0.85531189	0.00333333	0.97977709	-0.07760391	0.90333333
l2	common_variance	t5	80	2	8.0	208	1.24142237	0.87974682	0.00333333	1.12472647	0.4103331	0.04333333
l2	common_variance	t5	80	2	8.0	209	1.23240846	0.86879229	0.00666667	0.9851419	-0.05638363	0.74666667
l2	common_variance	t5	80	2	8.0	210	1.22395164	0.86258382	0.00333333	1.00079271	0.00256545	0.23333333
l2	common_variance	t5	80	2	8.0	211	1.21437589	0.81825623	0.00333333	0.98282267	-0.05880774	0.76666667
l2	common_variance	t5	80	2	8.0	212	1.24715914	0.90706856	0.00333333	0.96983878	-0.11624235	0.99666667
l2	common_variance	t5	80	2	8.0	213	1.26540577	0.89933957	0.00333333	0.97922831	-0.07215822	0.86666667
l2	common_variance	t5	80	2	8.0	214	1.24444422	0.91820053	0.00333333	0.98272642	-0.06184098	0.74333333
l2	common_variance	t5	80	2	8.0	215	1.21008511	0.85933575	0.00333333	0.99739942	-0.00866541	0.3
l2	common_variance	t5	80	2	8.0	216	1.28630229	0.90399031	0.00666667	0.98536731	-0.05210354	0.7
l2	common_variance	t5	80	2	8.0	217	1.24985615	0.88814415	0.00333333	1.00190177	0.00668554	0.3
l2	common_variance	t5	80	2	8.0	218	1.28430033	0.92308144	0.00333333	0.98092708	-0.06984693	0.85666667
l2	common_variance	t5	80	2	8.0	219	1.22118919	0.83169453	0.00333333	1.00044419	0.00184226	0.36
l2	common_variance	t5	80	2	8.0	220	1.18393585	0.70741743	0.00333333	1.11617573	0.47131606	0.01
l2	common_variance	t5	80	2	8.0	221	1.24289628	0.87427582	0.00333333	0.98181734	-0.06418248	0.82333333
l2	common_variance	t5	80	2	8.0	222	1.23271057	0.82526788	0.00333333	0.99336581	-0.02387392	0.47666667
l2	common_variance	t5	80	2	8.0	223	1.23987148	0.87400891	0.01	1.09969055	0.38300376	0.04333333
l2	common_variance	t5	80	2	8.0	224	1.26217962	0.91119428	0.00333333	1.00010422	0.00036528	0.26
l2	common_variance	t5	80	2	8.0	225	1.22181137	0.81214526	0.00333333	1.05919515	0.22663623	0.09666667
l2	common_variance	t5	80	2	8.0	226	1.22784787	0.82991978	0.00333333	0.99075784	-0.03696146	0.52
l2	common_variance	t5	80	2	8.0	227	1.24834473	0.88053669	0.00333333	1.00503822	0.01813506	0.24
l2	common_variance	t5	80	2	8.0	228	1.25422706	0.86910554	0.00666667	1.12678269	0.43783073	0.03
l2	common_variance	t5	80	2	8.0	229	1.22797257	0.85777395	0.00333333	0.99131631	-0.03003973	0.46666667
l2	common_variance	t5	80	2	8.0	230	1.24054684	0.86403844	0.00333333	0.98837106	-0.04874204	0.64
l2	common_variance	t5	80	2	8.0	231	1.21049704	0.80070006	0.00333333	0.99745072	-0.00903643	0.36666667
l2	common_variance	t5	80	2	8.0	232	1.23480706	0.9057098	0.00333333	1.00804633	0.03323248	0.21
l2	common_variance	t5	80	2	8.0	233	1.22409823	0.85176949	0.00333333	0.97598203	-0.08711121	0.95666667
l2	common_variance	t5	80	2	8.0	234	1.22686923	0.84201821	0.00333333	0.97792888	-0.08218382	0.90333333
l2	common_variance	t5	80	2	8.0	235	1.24499013	0.87115913	0.00333333	1.05625212	0.21689508	0.09333333
l2	common_variance	t5	80	2	8.0	236	1.22031691	0.84264291	0.00333333	0.98322189	-0.05712329	0.78333333
l2	common_variance	t5	80	2	8.0	237	1.21748796	0.79074673	0.00333333	0.97855324	-0.07276765	0.86666667
l2	common_variance	t5	80	2	8.0	238	1.1944533	0.69663022	0.00666667	0.99005664	-0.03141763	0.57666667
l2	common_variance	t5	80	2	8.0	239	1.26582405	0.90141227	0.00333333	0.97626806	-0.09067526	0.91666667
l2	common_variance	t5	80	2	8.0	240	1.24545693	0.87053946	0.00333333	1.01990019	0.07580028	0.09666667
l2	common_variance	t5	80	2	8.0	241	1.22345683	0.85031001	0.00333333	1.01053806	0.03829166	0.17666667
l2	common_variance	t5	80	2	8.0	242	1.26084686	0.88505218	0.00333333	0.9859087	-0.05157098	0.67333333
l2	common_variance	t5	80	2	8.0	243	1.17338504	0.67654915	0.00333333	1.01738848	0.06546131	0.11333333
l2	common_variance	t5	80	2	8.0	244	1.2664864	0.90986479	0.00333333	0.99690735	-0.01167035	0.37333333
l2	common_variance	t5	80	2	8.0	245	1.22882398	0.84474859	0.00333333	1.01044101	0.03412185	0.13333333
l2	common_variance	t5	80	2	8.0	246	1.25659524	0.91066243	0.00333333	1.00485336	0.01844663	0.24666667
l2	common_variance	t5	80	2	8.0	247	1.20676415	0.71963619	0.00333333	0.98804971	-0.04374436	0.62
l2	common_variance	t5	80	2	8.0	248	1.26303862	0.90213359	0.00333333	0.98475939	-0.05351396	0.66
l2	common_variance	t5	80	2	8.0	249	1.22898671	0.83844672	0.00333333	0.98997567	-0.03918613	0.54333333
l2	common_variance	t5	80	2	8.0	250	1.25491984	0.87683094	0.00333333	0.98422545	-0.06523721	0.77333333
l2	common_variance	t5	80	2	8.0	251	1.22371457	0.8392711	0.00333333	0.99960639	-0.00143995	0.32666667
l2	common_variance	t5	80	2	8.0	252	1.19188516	0.66620059	0.00333333	0.99043073	-0.0335952	0.50666667
l2	common_variance	t5	80	2	8.0	253	1.20965542	0.83039031	0.00333333	0.97653566	-0.08993454	0.91333333
l2	common_variance	t5	80	2	8.0	254	1.23118921	0.86505057	0.00333333	0.97978897	-0.06983098	0.85
l2	common_variance	t5	80	2	8.0	255	1.31043333	0.94778511	0.00333333	1.12440828	0.42904352	0.01
l2	common_variance	t5	80	2	8.0	256	1.25582257	0.8837158	0.00333333	0.97398239	-0.10818128	0.96666667
l2	common_variance	t5	80	2	8.0	257	1.2412946	0.88082778	0.00333333	0.9746174	-0.09479784	0.98666667
l2	common_variance	t5	80	2	8.0	258	1.27010784	0.92837593	0.00666667	0.98244688	-0.06812602	0.79666667
l2	common_variance	t5	80	2	8.0	259	1.25737236	0.90694699	0.00333333	0.98073213	-0.06518755	0.85
l2	common_variance	t5	80	2	8.0	260	1.18455666	0.74864171	0.00333333	0.98297766	-0.06202553	0.79666667
l2	common_variance	t5	80	2	8.0	261	1.23646017	0.87759343	0.00333333	1.00120086	0.00479473	0.29666667
l2	common_variance	t5	80	2	8.0	262	1.26962726	0.89911844	0.00333333	1.00068247	0.0025944	0.30333333
l2	common_variance	t5	80	2	8.0	263	1.19110042	0.68122253	0.00666667	0.97522363	-0.09195193	0.97
l2	common_variance	t5	80	2	8.0	264	1.23148058	0.86443242	0.00333333	1.09263701	0.38472314	0.03333333
l2	common_variance	t5	80	2	8.0	265	1.24435464	0.86242388	0.00333333	0.98654642	-0.04900563	0.69333333
l2	common_variance	t5	80	2	8.0	266	1.23675252	0.88982991	0.00333333	1.00248883	0.0091549	0.26666667
l2	common_variance	t5	80	2	8.0	267	1.22782785	0.86386986	0.00333333	0.98537691	-0.05332985	0.75333333
l2	common_variance	t5	80	2	8.0	268	1.19737553	0.8348178	0.00333333	0.98888418	-0.04302797	0.61333333
l2	common_variance	t5	80	2	8.0	269	1.20155129	0.78623106	0.00333333	0.99260199	-0.02751739	0.46
l2	common_variance	t5	80	2	8.0	270	1.15676465	0.5974641	0.00666667	0.9874551	-0.04655941	0.65
l2	common_variance	t5	80	2	8.0	271	1.23753521	0.84718745	0.00333333	0.99276726	-0.02731528	0.47
l2	common_variance	t5	80	2	8.0	272	1.21983915	0.81109661	0.00333333	1.01714428	0.06780542	0.08
l2	common_variance	t5	80	2	8.0	273	1.20773655	0.87045441	0.00333333	1.00342436	0.01415428	0.29333333
l2	common_variance	t5	80	2	8.0	274	1.21442066	0.82424597	0.00333333	1.00634203	0.02376303	0.23
l2	common_variance	t5	80	2	8.0	275	1.25819927	0.88855179	0.00333333	1.00067686	0.00263373	0.35333333
l2	common_variance	t5	80	2	8.0	276	1.20257116	0.83981939	0.00333333	1.02295209	0.0912565	0.11
l2	common_variance	t5	80	2	8.0	277	1.22932453	0.89000364	0.00333333	0.97860672	-0.08654089	0.86
l2	common_variance	t5	80	2	8.0	278	1.23401641	0.84028829	0.00333333	0.98923918	-0.03945608	0.63666667
l2	common_variance	t5	80	2	8.0	279	1.25829847	0.90529979	0.00333333	0.98268516	-0.06387574	0.76666667
l2	common_variance	t5	80	2	8.0	280	1.24167355	0.89250863	0.00333333	0.99686937	-0.01178652	0.31666667
l2	common_variance	t5	80	2	8.0	281	1.25486759	0.90981047	0.00333333	0.99246739	-0.0282806	0.45333333
l2	common_variance	t5	80	2	8.0	282	1.23295582	0.87923804	0.00333333	0.97498217	-0.09625181	0.98
l2	common_variance	t5	80	2	8.0	283	1.2647857	0.89442976	0.00333333	0.975185	-0.08737137	0.97666667
l2	common_variance	t5	80	2	8.0	284	1.25215238	0.9157357	0.00333333	0.98899562	-0.03873237	0.54333333
l2	common_variance	t5	80	2	8.0	285	1.23043152	0.84619637	0.00333333	0.99827621	-0.00715622	0.41666667
l2	common_variance	t5	80	2	8.0	286	1.23782024	0.88081514	0.00333333	0.97855685	-0.08507038	0.92333333
l2	common_variance	t5	80	2	8.0	287	1.26817557	0.92230816	0.00333333	0.99844195	-0.00543337	0.32333333
l2	common_variance	t5	80	2	8.0	288	1.26143489	0.90310491	0.00333333	1.00142597	0.00514778	0.29
l2	common_variance	t5	80	2	8.0	289	1.21345707	0.82563803	0.00333333	0.9919133	-0.02893932	0.48666667
l2	common_variance	t5	80	2	8.0	290	1.20537889	0.78032984	0.00333333	0.97847584	-0.07237316	0.90666667
l2	common_variance	t5	80	2	8.0	291	1.26288994	0.90155601	0.00333333	1.14655866	0.52314544	0.00333333
l2	common_variance	t5	80	2	8.0	292	1.22400113	0.80465868	0.00333333	0.9867522	-0.05039559	0.60333333
l2	common_variance	t5	80	2	8.0	293	1.19630085	0.80901368	0.00333333	1.01240609	0.04441321	0.12333333
l2	common_variance	t5	80	2	8.0	294	1.23235367	0.87505564	0.00333333	1.01471982	0.06335296	0.16
l2	common_variance	t5	80	2	8.0	295	1.24248896	0.87919707	0.00333333	0.97620287	-0.08867406	0.98
l2	common_variance	t5	80	2	8.0	296	1.26412493	0.90518391	0.00333333	1.00111665	0.00394067	0.27666667
l2	common_variance	t5	80	2	8.0	297	1.20854585	0.73137638	0.00333333	0.98647642	-0.05166652	0.67666667
l2	common_variance	t5	80	2	8.0	298	1.2646275	0.89967064	0.00333333	1.00694809	0.02410725	0.19
l2	common_variance	t5	80	2	8.0	299	1.24135784	0.87799115	0.00333333	1.12873627	0.44782739	0.01666667
l2	common_variance	t4	80	2	8.0	0	1.1684387	0.6066275	0.00333333	1.18618441	0.63702842	0.00333333
l2	common_variance	t4	80	2	8.0	1	1.25817599	0.8982166	0.00333333	0.98542256	-0.04969586	0.64333333
l2	common_variance	t4	80	2	8.0	2	1.21112084	0.8142658	0.00333333	0.97389847	-0.09265772	0.98
l2	common_variance	t4	80	2	8.0	3	1.24156801	0.85894953	0.00333333	0.98512807	-0.05104343	0.68333333
l2	common_variance	t4	80	2	8.0	4	1.22623683	0.88491818	0.00333333	0.99106894	-0.03234247	0.45666667
l2	common_variance	t4	80	2	8.0	5	1.26845886	0.91211748	0.00333333	1.02511442	0.0827179	0.06666667
l2	common_variance	t4	80	2	8.0	6	1.2749445	0.86970799	0.00333333	0.97450106	-0.08790232	0.98
l2	common_variance	t4	80	2	8.0	7	1.24319665	0.85541137	0.00333333	0.99345819	-0.0230801	0.47333333
l2	common_variance	t4	80	2	8.0	8	1.26230884	0.91139195	0.00333333	0.98861621	-0.03981464	0.51333333
l2	common_variance	t4	80	2	8.0	9	1.26842573	0.93342524	0.00333333	0.99044187	-0.03451727	0.52333333
l2	common_variance	t4	80	2	8.0	10	1.21650034	0.71892325	0.01	0.98481071	-0.05719615	0.75
l2	common_variance	t4	80	2	8.0	11	1.26710148	0.87781788	0.00333333	0.97323609	-0.10002453	0.98333333
l2	common_variance	t4	80	2	8.0	12	1.24384295	0.86954367	0.00333333	0.9784964	-0.06965897	0.83333333
l2	common_variance	t4	80	2	8.0	13	1.24428453	0.88302389	0.00333333	1.07365677	0.26318034	0.06666667
l2	common_variance	t4	80	2	8.0	14	1.26032433	0.89091292	0.00333333	0.97298811	-0.09628484	0.99
l2	common_variance	t4	80	2	8.0	15	1.24775823	0.87300696	0.00333333	0.99023672	-0.03425032	0.53333333
l2	common_variance	t4	80	2	8.0	16	1.23768152	0.88557796	0.00333333	1.00272822	0.00980461	0.25666667
l2	common_variance	t4	80	2	8.0	17	1.20265295	0.78204883	0.00333333	0.9987134	-0.00483611	0.31333333
l2	common_variance	t4	80	2	8.0	18	1.26005686	0.90782018	0.00333333	0.97740442	-0.08735399	0.92
l2	common_variance	t4	80	2	8.0	19	1.25894047	0.88714362	0.00333333	0.99446512	-0.0184364	0.35333333
l2	common_variance	t4	80	2	8.0	20	1.17009961	0.62170002	0.00333333	0.98179753	-0.06833449	0.84
l2	common_variance	t4	80	2	8.0	21	1.23124222	0.88482153	0.00333333	1.02922752	0.10961449	0.07
l2	common_variance	t4	80	2	8.0	22	1.30025259	0.93574077	0.00333333	1.14694392	0.47068985	0.02
l2	common_variance	t4	80	2	8.0	23	1.26802736	0.90258935	0.00666667	0.996691	-0.01218228	0.35
l2	common_variance	t4	80	2	8.0	24	1.27306929	0.91349008	0.00333333	0.99223629	-0.02864216	0.45
l2	common_variance	t4	80	2	8.0	25	1.25868352	0.87020862	0.00333333	0.98412988	-0.05631755	0.74
l2	common_variance	t4	80	2	8.0	26	1.25447395	0.84328164	0.00333333	0.97518749	-0.08790389	0.96
l2	common_variance	t4	80	2	8.0	27	1.21808823	0.76684832	0.00666667	0.98350588	-0.05665486	0.7
l2	common_variance	t4	80	2	8.0	28	1.29785932	0.9350465	0.00333333	0.98237444	-0.06006727	0.67
l2	common_variance	t4	80	2	8.0	29	1.27620811	0.87600868	0.00333333	1.13795754	0.44778546	0.02666667
l2	common_variance	t4	80	2	8.0	30	1.19186512	0.71639576	0.00333333	0.98813128	-0.03845437	0.52666667
l2	common_variance	t4	80	2	8.0	31	1.28818174	0.92378656	0.00333333	0.97352499	-0.08732778	0.97666667
l2	common_variance	t4	80	2	8.0	32	1.23484801	0.8117356	0.00333333	0.99890984	-0.00399713	0.32
l2	common_variance	t4	80	2	8.0	33	1.16210328	0.62105705	0.00333333	1.11036681	0.39699934	0.03666667
l2	common_variance	t4	80	2	8.0	34	1.17673956	0.65715677	0.00333333	0.99702484	-0.00994718	0.31333333
l2	common_variance	t4	80	2	8.0	35	1.24391195	0.89061869	0.00666667	1.01014212	0.03907351	0.20666667
l2	common_variance	t4	80	2	8.0	36	1.18661533	0.71975409	0.00333333	0.97453874	-0.09657303	0.96
l2	common_variance	t4	80	2	8.0	37	1.27148215	0.93574361	0.00333333	0.9772377	-0.08087183	0.94666667
l2	common_variance	t4	80	2	8.0	38	1.26466384	0.87243828	0.00333333	0.97612858	-0.09069262	0.95
l2	common_variance	t4	80	2	8.0	39	1.20037216	0.77223819	0.00333333	1.01812897	0.0674936	0.11666667
